bin,n,favorite_roi,underdog_roi
0,6,5.6644,-42.5
1,9,0.4275,14.2222
2,11,-9.889,-27.18
3,30,-7.3568,-6.8079
4,60,4.3648,-25.2592
5,51,3.4814,-12.198
6,30,-29.8288,41.9627
7,15,-10.7324,-36.8658
8,3,-21.6689,-28.6667
9,9,-19.3398,92.7778
