bin,n,favorite_roi,underdog_roi
0,16,-23.2501,-1.2684
1,23,-4.3755,13.8043
2,33,10.8409,-14.8938
3,21,-19.5158,5.8496
4,26,26.8768,-17.8278
5,40,-19.4469,25.3549
6,24,-12.2467,-4.4944
7,23,-5.1675,17.6087
8,16,-3.2369,-13.0757
9,18,-15.8706,22.2222
