bin,n,favorite_roi,underdog_roi
0,12,-6.4111,50.0833
1,21,25.7035,-45.2851
2,21,14.834,-45.3279
3,31,41.4132,-55.8068
4,36,1.257,-22.7308
5,48,1.934,-16.7719
6,23,15.7011,-44.8986
7,25,-16.2712,13.9754
8,18,18.1612,-65.5592
9,15,0.5508,-17.3333
