bin,n,favorite_roi,underdog_roi
0,18,-10.8243,-0.1578
1,10,-10.4034,-26.3
2,19,-6.8047,-17.8706
3,32,15.7414,-30.4252
4,43,-2.9333,-4.5065
5,43,-9.7588,1.4208
6,23,-6.2875,-0.9224
7,22,-11.9118,32.4091
8,7,-13.5654,-54.5647
9,18,-23.0475,63.9408
