bin,n,favorite_roi,underdog_roi
0,18,-15.9947,-15.8851
1,12,-9.1046,-12.4091
2,21,-50.3398,60.8993
3,27,-11.0699,24.5581
4,42,-21.3871,8.3623
5,45,-20.6959,15.7873
6,28,8.7683,-43.8469
7,24,-8.2543,-11.425
8,4,-7.9891,-37.5
9,13,-3.8985,43.9231
