bin,n,favorite_roi,underdog_roi
0,18,-11.7937,110.8325
1,9,-30.0983,78.2263
2,22,41.1223,-52.4545
3,26,-13.1954,-0.4301
4,50,-8.5634,-9.3484
5,49,-25.3581,17.8847
6,26,-26.2988,30.2736
7,20,-10.6559,-2.45
8,11,-5.8246,-51.1818
9,22,-10.3919,-20.729
