bin,n,favorite_roi,underdog_roi
0,20,-2.3161,-23.7327
1,9,-25.9769,64.2562
2,19,11.2215,-34.6835
3,38,-19.0894,-5.4109
4,36,-29.2554,23.797
5,36,-27.3841,22.4467
6,26,-2.3815,-7.5345
7,22,-2.909,-40.6364
8,13,-19.9974,85.3846
9,19,5.0996,-16.7861
