bin,n,favorite_roi,underdog_roi
0,17,2.2305,-19.9426
1,15,17.8249,-16.9295
2,31,0.8474,5.4851
3,27,-38.3615,18.6979
4,37,28.1185,-37.1325
5,37,-3.8589,-6.4477
6,20,2.6084,-20.9443
7,23,2.9547,-23.5217
8,17,-12.3496,-21.8683
9,15,23.3316,-100.0
