bin,n,favorite_roi,underdog_roi
0,25,7.5939,-16.9722
1,18,-14.744,23.7212
2,23,-16.8795,9.7899
3,28,25.7744,-37.9874
4,34,13.0191,-17.1033
5,21,7.9219,-32.4465
6,35,28.5839,-28.946
7,21,-9.4804,-33.3799
8,12,58.6571,-48.9927
9,22,27.9089,-39.3199
