bin,n,favorite_roi,underdog_roi
0,14,-24.886,58.1967
1,4,-40.499,-27.0144
2,17,-9.8314,-2.5921
3,43,-18.1537,12.5022
4,46,-19.5559,6.2263
5,46,-5.6307,-12.3226
6,33,-2.7358,-30.1332
7,23,-18.7799,-2.4745
8,12,-26.9948,22.0919
9,8,-57.9986,56.6209
