bin,n,favorite_roi,underdog_roi
0,16,-15.5399,11.8119
1,13,13.0111,-5.3888
2,25,1.3546,-2.0039
3,34,1.1024,-12.8125
4,32,-4.7786,3.1208
5,42,-13.3611,9.6476
6,30,-7.1727,-8.7
7,27,-37.8509,89.7376
8,10,12.3064,-76.0
9,11,-10.9911,2.7403
