bin,n,favorite_roi,underdog_roi
0,11,-18.2794,59.091
1,4,-27.5097,13.25
2,17,-1.8181,9.5294
3,31,12.4097,-38.3505
4,60,-6.9336,-7.4305
5,54,-10.353,19.0939
6,36,-0.4132,-41.1877
7,13,-16.1541,6.6154
8,7,34.5963,-100.0
9,7,12.0014,-100.0
