bin,n,favorite_roi,underdog_roi
0,8,-5.4821,35.0
1,10,10.4771,-57.9
2,24,9.2688,-25.7467
3,33,12.7872,-34.1619
4,51,24.527,-33.2543
5,50,0.1104,-27.3706
6,30,5.1285,-11.2222
7,23,6.4747,-36.3478
8,12,-1.9087,14.0833
9,9,-1.445,-45.4444
