bin,n,favorite_roi,underdog_roi
0,12,-5.3121,-19.0064
1,6,-55.4853,80.6667
2,15,12.1446,-20.4727
3,32,4.2188,-15.0362
4,64,0.5689,-5.9961
5,60,14.1392,-12.8343
6,24,-10.8258,10.2083
7,13,53.7876,-81.0
8,3,129.3262,-100.0
9,8,17.5169,-68.75
