bin,n,favorite_roi,underdog_roi
0,12,26.5683,-54.026
1,2,145.5068,-100.0
2,29,-23.7558,17.9782
3,35,4.0756,-21.1306
4,51,-22.2983,9.3336
5,52,-26.9057,23.8614
6,30,-24.7005,44.9289
7,10,29.7309,-100.0
8,5,-78.0,206.8
9,12,33.3418,-100.0
