bin,n,favorite_roi,underdog_roi
0,11,-7.4384,105.8182
1,10,-36.5979,87.7125
2,19,15.2855,-39.5789
3,26,-0.8241,-2.8461
4,57,-16.8809,0.1208
5,56,-32.7445,48.421
6,37,-23.3734,11.9494
7,14,9.2153,-57.3571
8,11,11.7169,-70.0909
9,12,-12.2589,-16.0833
