bin,n,favorite_roi,underdog_roi
0,7,11.5719,-65.1429
1,2,47.594,-100.0
2,14,28.8624,-74.5037
3,39,-13.7678,15.8984
4,69,-9.2689,3.9053
5,47,14.3811,-48.3627
6,37,-15.1811,24.2897
7,14,22.1406,-75.0
8,1,25.974,-100.0
9,9,-17.9986,54.7778
