bin,n,favorite_roi,underdog_roi
0,10,14.8079,-25.3
1,11,-8.454,-5.342
2,14,7.5635,-46.6429
3,22,-17.7029,16.1011
4,62,12.1038,-24.4547
5,51,13.1326,-38.0499
6,32,-40.7458,63.0895
7,22,-5.7285,1.7288
8,2,-48.0,158.5
9,9,-14.002,57.3333
