bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,13,-30.0928,24.3077
3,148,1.9272,-11.6615
4,433,-1.4048,-7.0024
5,471,2.343,-11.7207
6,127,7.791,-17.4547
7,16,-18.1708,25.6875
8,0,,
9,0,,
