bin,n,favorite_roi,underdog_roi
0,0,,
1,2,56.9428,-100.0
2,44,2.3808,-3.8601
3,215,-8.2286,2.2526
4,376,4.6779,-11.2815
5,309,-7.263,1.7018
6,196,-4.9359,-1.3487
7,54,8.9097,-34.0556
8,0,,
9,0,,
