bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,17,2.5899,-10.7059
3,204,2.1819,-15.0312
4,350,-10.1995,-1.5209
5,413,1.5927,-11.467
6,206,-10.8894,3.7011
7,14,22.2018,-57.6429
8,0,,
9,0,,
