bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,23,-3.5185,-12.703
3,216,2.802,-12.5279
4,379,-1.6868,-6.9786
5,339,-5.6139,-3.0576
6,222,-5.9368,-2.1204
7,34,2.6994,-6.3529
8,0,,
9,0,,
