bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,42,-9.3504,12.3858
3,139,-3.4559,-4.3915
4,453,-2.0502,-6.0975
5,399,-1.9975,-7.0703
6,156,-7.3521,5.8617
7,22,-9.2556,-3.7255
8,0,,
9,0,,
