bin,n,favorite_roi,underdog_roi
0,0,,
1,1,-100.0,199.0
2,41,-19.2169,7.4637
3,73,-2.0523,0.8889
4,106,-3.7936,-0.4142
5,96,18.0144,-36.018
6,80,1.2081,-10.8018
7,37,-18.1493,22.7568
8,0,,
9,0,,
