bin,n,favorite_roi,underdog_roi
0,0,,
1,6,18.3309,-35.1667
2,39,11.5623,-30.641
3,141,-15.6664,11.7348
4,395,0.8974,-9.4435
5,460,-10.9421,3.4727
6,128,-10.3753,9.2816
7,35,-6.9801,3.8
8,6,7.6718,-33.8333
9,0,,
