bin,n,favorite_roi,underdog_roi
0,0,,
1,16,5.6249,-29.4375
2,51,4.2931,-21.7214
3,186,-10.638,5.6374
4,335,-1.9943,-5.684
5,347,-4.9879,-1.4658
6,204,-0.7026,-10.3763
7,59,1.6203,-14.5763
8,14,4.1508,-15.3571
9,0,,
