bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,23,18.7664,-35.7391
3,160,-9.0373,2.85
4,412,3.6032,-16.9895
5,416,-2.5372,-8.3647
6,191,2.1121,-14.7213
7,7,-34.3983,79.7143
8,0,,
9,0,,
