bin,n,favorite_roi,underdog_roi
0,0,,
1,1,46.9484,-100.0
2,56,-7.6598,2.3929
3,230,-1.9849,-6.1121
4,322,-8.8229,1.7755
5,298,1.973,-9.5553
6,232,-0.0127,-9.8312
7,70,-7.0335,10.4143
8,3,-55.0117,105.6667
9,0,,
