bin,n,favorite_roi,underdog_roi
0,70,-13.8187,28.5007
1,58,3.68,-19.5209
2,118,11.4854,-26.4777
3,178,-2.9618,-0.6455
4,181,-2.3445,-10.3601
5,180,2.544,-18.705
6,189,-2.3852,-15.0094
7,107,-4.3278,-12.3832
8,60,0.3364,-18.5943
9,68,3.5745,-42.1912
