bin,n,favorite_roi,underdog_roi
0,74,6.8129,-35.0073
1,44,-21.7159,18.0232
2,83,-2.3592,-24.0076
3,160,-11.8126,4.8758
4,235,3.4628,-9.2967
5,243,-4.814,0.6546
6,167,-10.0819,13.4362
7,75,4.1516,-31.7724
8,46,5.2872,-21.7826
9,75,-5.2648,-22.9869
