bin,n,favorite_roi,underdog_roi
0,57,-10.8678,-12.7871
1,50,-4.0764,-15.3571
2,89,2.0043,-16.8317
3,186,-8.197,-3.492
4,237,7.398,-14.6027
5,229,-7.2721,6.2092
6,168,2.9723,-32.6145
7,96,-6.2338,3.0904
8,48,-15.8636,60.6868
9,51,-4.6304,-34.9392
