bin,n,favorite_roi,underdog_roi
0,41,-7.7098,-5.9051
1,11,-33.993,52.0909
2,63,3.2039,-11.5121
3,177,0.7585,-12.6939
4,312,2.3437,-13.9106
5,324,-1.2456,-3.5026
6,167,0.2275,-14.6587
7,67,-4.701,-1.5075
8,9,11.0047,-100.0
9,40,-3.1483,-28.3
