bin,n,favorite_roi,underdog_roi
0,45,-1.5515,-10.398
1,42,-6.1496,15.4542
2,82,-0.1038,-14.8658
3,173,-4.3799,-4.8289
4,270,0.624,-0.6249
5,267,-2.3544,-1.587
6,157,0.152,-18.0898
7,99,-3.241,-17.4746
8,30,8.7036,-59.7327
9,48,0.3063,-43.9995
