bin,n,favorite_roi,underdog_roi
0,75,3.2102,-19.1476
1,27,-5.7403,-4.0338
2,70,-20.6804,-3.7712
3,154,-7.145,-4.2464
4,272,-8.904,-0.7597
5,290,-3.3823,2.6573
6,155,-3.3438,-17.4733
7,69,-1.2593,0.7101
8,23,8.0836,-56.6522
9,75,-18.9507,23.9475
