bin,n,favorite_roi,underdog_roi
0,16,0.0072,-9.9857
1,7,16.6855,34.4762
2,35,7.6339,-29.8602
3,64,0.569,-16.9932
4,95,-28.215,18.6109
5,94,5.3734,-39.8314
6,59,-7.5393,-10.5244
7,29,-4.7842,25.5172
8,8,-3.3728,37.5
9,12,12.5941,-72.9167
