bin,n,favorite_roi,underdog_roi
0,72,-9.4232,16.3202
1,61,12.2289,-33.4767
2,72,5.5436,-20.9881
3,164,-15.2796,12.614
4,241,-8.021,0.3058
5,247,-0.1927,-5.9536
6,165,6.3145,-26.5104
7,59,-26.2739,36.8495
8,65,-8.2272,32.2923
9,66,-7.954,-29.7736
