bin,n,favorite_roi,underdog_roi
0,66,8.6191,-20.2435
1,48,-14.1897,9.9945
2,82,2.522,-11.2095
3,133,7.8548,-12.1262
4,200,-0.1096,-6.5088
5,178,1.2483,-5.2787
6,140,-6.2555,-0.906
7,85,-7.1047,29.7107
8,55,-3.3929,-19.3455
9,56,-16.4052,28.3648
