bin,n,favorite_roi,underdog_roi
0,52,-1.5405,-8.4413
1,49,0.7622,-19.2311
2,62,-11.4709,19.8424
3,160,-7.5601,12.6906
4,291,-9.612,1.1165
5,292,3.0289,-5.7463
6,144,-14.0522,11.6129
7,69,5.1998,-25.2886
8,41,-11.7077,-3.8007
9,54,-1.1874,-5.8148
