bin,n,favorite_roi,underdog_roi
0,91,1.4827,-12.6212
1,9,-81.1189,83.5683
2,73,-8.5179,2.2372
3,288,-14.299,7.3873
4,719,-4.8409,-3.7791
5,754,-4.3169,-2.0483
6,295,-3.7528,-2.1899
7,62,1.8586,-18.2429
8,12,-4.1409,-3.7472
9,88,5.2676,-31.9303
