bin,n,favorite_roi,underdog_roi
0,85,0.7341,-13.3102
1,2,-100.0,84.557
2,30,-8.0393,5.8078
3,247,-10.8706,-0.2182
4,821,-4.6838,-5.2388
5,844,-0.1248,-8.2733
6,245,-9.1327,0.2068
7,26,-10.6183,5.1213
8,7,-4.2249,-6.4257
9,85,-1.0019,-11.4993
