bin,n,favorite_roi,underdog_roi
0,170,-10.3549,5.6955
1,188,-7.7277,2.94
2,156,-10.8572,5.0431
3,203,1.9371,-9.353
4,481,-2.5116,-2.5387
5,463,-4.4251,-3.6633
6,226,-7.0624,-1.1774
7,145,1.1825,-15.5018
8,178,-5.8169,-0.6351
9,165,-4.532,-9.1179
