bin,n,favorite_roi,underdog_roi
0,35,-4.0036,4.1416
1,18,-2.4225,-4.3889
2,83,-11.2882,6.6874
3,127,-2.9606,-0.2376
4,143,-1.1953,-5.4309
5,166,9.5499,-22.1795
6,131,7.5241,-19.3138
7,83,-23.6747,21.727
8,29,-8.2162,-7.2158
9,38,-3.4935,-1.94
