bin,n,favorite_roi,underdog_roi
0,89,2.9942,-12.2138
1,19,12.9132,-17.0422
2,145,-6.3111,2.0865
3,342,-15.1128,6.7119
4,611,-6.2672,-1.7471
5,625,-7.0292,-1.0703
6,305,2.7539,-14.3095
7,158,-5.5561,0.3596
8,16,17.1271,-17.81
9,88,-7.3723,-1.2395
