bin,n,favorite_roi,underdog_roi
0,121,-1.0608,-12.3959
1,61,-2.9222,-6.4175
2,238,1.5353,-3.226
3,319,-1.6045,-8.6259
4,439,-1.2685,-7.9323
5,461,-3.5179,-6.7215
6,342,-0.3198,-8.042
7,228,-0.9746,-9.3568
8,64,-4.9957,2.8963
9,125,-8.6907,2.9891
