bin,n,favorite_roi,underdog_roi
0,91,2.2684,-4.3776
1,12,-8.0838,-0.4059
2,148,-5.6081,2.8287
3,421,-3.7157,-4.7117
4,521,-7.4061,-1.7289
5,528,-6.008,-1.5876
6,417,-1.2017,-5.9327
7,170,-8.7983,4.4582
8,24,-25.6598,38.0078
9,77,-3.0245,-8.7791
