bin,n,favorite_roi,underdog_roi
0,145,-0.8744,-3.9019
1,219,-7.2282,3.9944
2,195,-10.1405,2.6004
3,261,-9.8737,1.0192
4,415,7.3538,-13.3673
5,409,-5.9652,-2.341
6,233,-8.3835,0.8096
7,190,8.9168,-17.357
8,200,4.5898,-17.8562
9,139,-12.1675,8.7132
