bin,n,favorite_roi,underdog_roi
0,102,-10.2556,-0.7812
1,74,-2.857,-13.8408
2,206,-8.1581,0.1105
3,375,9.4415,-15.7329
4,442,-11.4525,-1.7909
5,446,-4.1517,-6.7967
6,392,-4.5448,-6.9487
7,182,-2.7258,-6.8675
8,83,2.6439,-17.0412
9,105,-18.4666,16.9265
