bin,n,favorite_roi,underdog_roi
0,144,1.9637,-11.331
1,37,5.225,-10.029
2,112,-1.34,-8.5394
3,302,-6.5103,0.0877
4,618,-4.4158,-3.8736
5,611,-2.8677,-5.2098
6,301,-2.3746,-10.4268
7,105,-7.8737,11.016
8,28,0.2719,-7.1424
9,150,-6.6872,3.3483
