bin,n,favorite_roi,underdog_roi
0,14,-32.3443,164.2857
1,7,11.8209,-71.1429
2,13,-14.3748,-19.0793
3,18,-10.2289,-17.5642
4,16,-6.1812,-13.4357
5,18,-15.7885,30.772
6,13,-2.0575,-13.8462
7,17,-9.0722,-6.9465
8,12,6.5851,-53.4167
9,7,-18.1452,17.1429
