bin,n,favorite_roi,underdog_roi
0,21,3.0931,-34.4273
1,17,31.0358,-45.0588
2,11,-13.8966,-7.1216
3,6,35.5012,-70.3125
4,9,8.9994,-24.6927
5,13,-9.8034,-13.8421
6,8,-0.9798,-37.3333
7,12,4.492,-8.5907
8,18,16.8951,-46.1667
9,19,5.995,-42.6842
