bin,n,favorite_roi,underdog_roi
0,4,16.4986,-100.0
1,15,-17.0757,-2.325
2,19,-13.5191,-2.7239
3,15,-9.784,2.1406
4,14,-38.981,27.0851
5,17,7.2635,-20.4268
6,13,-30.9689,61.3209
7,16,-18.5538,21.3739
8,15,7.8007,-11.4
9,6,-25.8297,107.6667
