bin,n,favorite_roi,underdog_roi
0,17,-13.77,32.4668
1,17,34.5307,-87.0
2,12,-42.1602,15.4176
3,8,10.3499,-22.94
4,11,0.5718,-4.4667
5,12,-42.7873,62.168
6,10,0.3945,0.9207
7,5,-24.7897,32.1732
8,17,-3.7737,-7.1569
9,19,7.9984,-19.894
