bin,n,favorite_roi,underdog_roi
0,17,-0.7821,-16.2898
1,17,-10.6556,14.8964
2,11,-15.2724,8.124
3,12,-28.7977,-0.6959
4,7,54.0174,-56.2786
5,12,-1.5132,-31.0312
6,9,-18.9983,32.3325
7,16,11.3954,-40.2101
8,14,13.5631,-89.2128
9,13,2.6917,-72.6136
