bin,n,favorite_roi,underdog_roi
0,11,14.6517,-59.3636
1,15,-15.4279,15.1462
2,14,9.7313,-9.2528
3,13,-0.8255,-15.538
4,11,15.5495,-24.1804
5,14,2.3748,7.3671
6,16,-4.3143,-29.6013
7,11,-6.277,-25.0909
8,16,-0.3102,-30.0
9,7,6.0049,-67.5714
