bin,n,favorite_roi,underdog_roi
0,21,-0.9615,-18.4298
1,13,-31.0046,23.6924
2,12,-29.6704,15.2198
3,10,-31.4973,3.6795
4,10,-48.9002,11.0965
5,11,-38.1858,49.6234
6,6,-8.5103,-11.0048
7,9,0.5184,-35.1111
8,11,-43.3593,114.6628
9,24,3.9096,-26.9583
