bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,29,5.1042,-22.9655
3,95,1.5539,-9.5158
4,131,3.2255,-11.1684
5,174,-0.6904,-5.883
6,135,-8.9809,7.9037
7,79,3.3958,-20.7089
8,11,-2.6444,-5.9091
9,0,,
