bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,16,-16.8879,35.6875
3,63,-13.9566,15.4444
4,113,-4.4171,-4.7183
5,107,-5.0196,-1.4217
6,95,-1.0867,-9.9684
7,40,11.2672,-43.3
8,0,,
9,0,,
