bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,27,-1.7327,-8.8889
3,69,-6.6722,-0.7826
4,150,-3.1767,-4.4877
5,200,-2.65,-3.3198
6,146,-0.6209,-13.411
7,58,3.1021,-23.7069
8,6,16.7036,-100.0
9,0,,
