bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,0,,
3,25,-5.9379,1.88
4,165,8.7685,-19.0081
5,274,-6.2052,-0.2982
6,138,2.0072,-11.9058
7,13,-37.659,82.7692
8,0,,
9,0,,
