bin,n,favorite_roi,underdog_roi
0,0,,
1,2,-42.9972,171.0
2,9,-14.0035,37.2222
3,15,20.5632,-49.2667
4,20,-2.3392,-4.7951
5,24,-5.3553,-3.3604
6,27,-39.807,63.7037
7,22,-7.1826,1.7273
8,9,-24.8906,78.2222
9,0,,
