bin,n,favorite_roi,underdog_roi
0,0,,
1,1,11.0011,-100.0
2,7,-25.0116,54.8571
3,19,29.7573,-72.9474
4,14,21.9343,-40.3013
5,20,23.796,-34.45
6,33,-20.8067,23.5758
7,24,10.0381,-57.375
8,9,-25.1122,102.5556
9,0,,
