bin,n,favorite_roi,underdog_roi
0,0,,
1,3,-24.3342,91.6667
2,14,-7.2941,-2.5714
3,10,5.8474,-16.9
4,14,8.5605,-22.9757
5,25,-45.6704,44.623
6,23,-9.2748,8.0435
7,24,5.6229,-38.9583
8,13,3.6946,-50.7692
9,2,4.9994,-100.0
