bin,n,favorite_roi,underdog_roi
0,0,,
1,3,-21.3273,72.3333
2,7,12.4401,-34.7143
3,10,-11.0829,7.5
4,21,6.7587,-17.8336
5,30,22.212,-34.5419
6,35,-1.42,-3.4571
7,17,-14.8151,27.8824
8,3,14.6683,-100.0
9,1,6.9979,-100.0
