bin,n,favorite_roi,underdog_roi
0,0,,
1,5,-7.804,-3.4
2,10,29.8991,-100.0
3,23,-23.2629,29.3043
4,21,-16.4467,12.0703
5,11,-7.7989,-5.7184
6,24,9.5942,-33.1667
7,21,-9.1966,11.1429
8,11,-27.1822,135.5455
9,0,,
